date_time,hour,day_of_week,is_weekend,temp_c,rain_1h,snow_1h,weather_main,season,is_holiday,traffic_volume,congestion
2012-11-13 03:00:00,3,3,0,-5.169999999999959,0.0,0.0,Clear,fall,0,931,low
2012-11-13 04:00:00,4,3,0,-2.7799999999999727,5.76,0.0,Rain,fall,0,611,low
2012-11-13 05:00:00,5,3,0,-3.009999999999991,0.0,0.0,Clear,fall,0,1939,medium
2012-11-13 06:00:00,6,3,0,-1.7699999999999818,0.0,0.0,Clear,fall,0,3129,medium
2012-11-13 07:00:00,7,3,0,-5.669999999999959,0.0,0.0,Clear,fall,0,3489,medium
2012-11-13 08:00:00,8,3,0,-0.08999999999997499,0.0,0.0,Clouds,fall,0,3281,medium
2012-11-13 09:00:00,9,3,0,1.3799999999999955,0.0,0.0,Clouds,fall,0,2781,medium
2012-11-13 10:00:00,10,3,0,1.3700000000000045,0.0,0.0,Clear,fall,0,2750,medium
2012-11-13 11:00:00,11,3,0,4.390000000000043,4.84,0.0,Rain,fall,0,2721,medium
2012-11-13 12:00:00,12,3,0,3.0500000000000114,0.0,0.0,Clear,fall,0,2620,medium
2012-11-13 13:00:00,13,3,0,0.18000000000000682,0.0,0.0,Clear,fall,0,3142,medium
2012-11-13 14:00:00,14,3,0,2.680000000000007,0.0,3.81,Snow,fall,0,2407,medium
2012-11-13 15:00:00,15,3,0,3.07000000000005,0.0,0.0,Clear,fall,0,3781,high
2012-11-13 16:00:00,16,3,0,1.7700000000000387,0.0,0.0,Clear,fall,0,4075,high
2012-11-13 17:00:00,17,3,0,4.490000000000009,0.0,0.0,Clear,fall,0,4198,high
2012-11-13 18:00:00,18,3,0,3.8100000000000023,0.0,0.0,Fog,fall,0,3088,medium
2012-11-13 19:00:00,19,3,0,-2.9499999999999886,0.0,0.0,Clear,fall,0,2582,medium
2012-11-13 20:00:00,20,3,0,3.3000000000000114,0.0,0.0,Clouds,fall,0,1201,low
2012-11-13 21:00:00,21,3,0,0.6800000000000068,0.0,0.0,Clear,fall,0,1355,low
2012-11-13 22:00:00,22,3,0,0.4500000000000455,0.0,0.0,Clear,fall,0,732,low
2012-11-13 23:00:00,23,3,0,-2.319999999999993,0.0,0.0,Clouds,fall,0,476,low
2012-11-14 00:00:00,0,4,0,-3.599999999999966,0.0,2.81,Snow,fall,0,776,low
2012-11-14 01:00:00,1,4,0,-2.4899999999999523,0.0,0.0,Clouds,fall,0,859,low
2012-11-14 02:00:00,2,4,0,-4.21999999999997,0.0,0.0,Clouds,fall,0,569,low
2012-11-14 03:00:00,3,4,0,-3.2299999999999613,0.0,0.0,Clear,fall,0,874,low
2012-11-14 04:00:00,4,4,0,-5.279999999999973,0.0,0.0,Clear,fall,0,1184,low
2012-11-14 05:00:00,5,4,0,-5.039999999999964,0.0,0.0,Clear,fall,0,1932,medium
2012-11-14 06:00:00,6,4,0,-4.2099999999999795,0.0,0.0,Clouds,fall,0,2519,medium
2012-11-14 07:00:00,7,4,0,-1.9599999999999795,0.0,0.0,Clear,fall,0,3810,high
2012-11-14 08:00:00,8,4,0,-3.159999999999968,0.0,4.51,Snow,fall,0,2213,medium
2012-11-14 09:00:00,9,4,0,2.8700000000000045,0.0,0.0,Clear,fall,0,2704,medium
2012-11-14 10:00:00,10,4,0,1.6899999999999977,0.0,2.91,Snow,fall,0,1815,medium
2012-11-14 11:00:00,11,4,0,3.2100000000000364,0.0,0.0,Clouds,fall,0,2726,medium
2012-11-14 12:00:00,12,4,0,0.9900000000000091,0.0,0.0,Clouds,fall,0,2660,medium
2012-11-14 13:00:00,13,4,0,2.5,0.0,0.0,Clouds,fall,0,3165,medium
2012-11-14 14:00:00,14,4,0,3.9500000000000455,0.0,0.0,Clear,fall,0,3279,medium
2012-11-14 15:00:00,15,4,0,3.480000000000018,0.0,0.0,Clear,fall,0,4113,high
2012-11-14 16:00:00,16,4,0,3.8799999999999955,0.0,0.0,Clouds,fall,0,4336,high
2012-11-14 17:00:00,17,4,0,3.230000000000018,0.0,0.0,Clear,fall,0,4356,high
2012-11-14 18:00:00,18,4,0,1.2600000000000477,0.0,0.0,Clouds,fall,0,3926,high
2012-11-14 19:00:00,19,4,0,6.010000000000048,0.0,0.0,Clouds,fall,0,2484,medium
2012-11-14 20:00:00,20,4,0,2.7800000000000296,0.0,4.36,Snow,fall,0,1405,low
2012-11-14 21:00:00,21,4,0,-1.099999999999966,0.0,0.0,Clouds,fall,0,1211,low
2012-11-14 22:00:00,22,4,0,-0.40999999999996817,0.0,0.0,Clear,fall,0,741,low
2012-11-14 23:00:00,23,4,0,-4.739999999999952,7.54,0.0,Rain,fall,0,1126,low
2012-11-15 00:00:00,0,5,0,-5.409999999999968,0.0,0.0,Clear,fall,0,767,low
2012-11-15 01:00:00,1,5,0,2.4399999999999977,3.79,0.0,Rain,fall,0,656,low
2012-11-15 02:00:00,2,5,0,-4.329999999999984,3.54,0.0,Rain,fall,0,666,low
2012-11-15 03:00:00,3,5,0,-1.1599999999999682,0.0,0.0,Clouds,fall,0,782,low
2012-11-15 04:00:00,4,5,0,-4.569999999999993,4.65,0.0,Rain,fall,0,1154,low
2012-11-15 05:00:00,5,5,0,-5.079999999999984,0.0,0.0,Clear,fall,0,1559,medium
2012-11-15 06:00:00,6,5,0,-0.03999999999996362,0.0,0.0,Clear,fall,0,3015,medium
2012-11-15 07:00:00,7,5,0,-4.389999999999986,0.0,0.0,Clear,fall,0,3767,high
2012-11-15 08:00:00,8,5,0,-1.839999999999975,0.0,0.0,Mist,fall,0,3117,medium
2012-11-15 09:00:00,9,5,0,-1.4799999999999613,2.44,0.0,Rain,fall,0,2897,medium
2012-11-15 10:00:00,10,5,0,1.2800000000000296,2.63,0.0,Rain,fall,0,2187,medium
2012-11-15 11:00:00,11,5,0,-1.1200000000000045,3.08,0.0,Rain,fall,0,2473,medium
2012-11-15 12:00:00,12,5,0,3.660000000000025,0.0,0.0,Clear,fall,0,2852,medium
2012-11-15 13:00:00,13,5,0,5.980000000000018,2.77,0.0,Rain,fall,0,2653,medium
2012-11-15 14:00:00,14,5,0,5.2000000000000455,0.0,0.0,Clouds,fall,0,3857,high
2012-11-15 15:00:00,15,5,0,8.400000000000034,2.5,0.0,Rain,fall,0,3467,medium
2012-11-15 16:00:00,16,5,0,4.520000000000039,0.0,0.0,Clear,fall,0,4725,high
2012-11-15 17:00:00,17,5,0,4.590000000000032,0.0,0.0,Clouds,fall,0,4351,high
2012-11-15 18:00:00,18,5,0,8.129999999999995,0.0,0.0,Clear,fall,0,3840,high
2012-11-15 19:00:00,19,5,0,3.4500000000000455,0.0,0.0,Clear,fall,0,2588,medium
2012-11-15 20:00:00,20,5,0,4.010000000000048,0.81,0.0,Rain,fall,0,1389,low
2012-11-15 21:00:00,21,5,0,2.0100000000000477,0.0,0.0,Clear,fall,0,1263,low
2012-11-15 22:00:00,22,5,0,-1.1399999999999864,0.0,0.0,Clear,fall,0,532,low
2012-11-15 23:00:00,23,5,0,-1.4099999999999682,0.0,0.0,Clouds,fall,0,893,low
2012-11-16 00:00:00,0,6,0,-2.319999999999993,0.61,0.0,Rain,fall,0,486,low
2012-11-16 01:00:00,1,6,0,-4.489999999999952,0.0,0.0,Clear,fall,0,726,low
2012-11-16 02:00:00,2,6,0,-2.5,0.0,0.0,Clear,fall,0,1062,low
2012-11-16 03:00:00,3,6,0,-1.099999999999966,0.0,0.0,Clear,fall,0,834,low
2012-11-16 04:00:00,4,6,0,-6.329999999999984,0.0,0.0,Clouds,fall,0,1216,low
2012-11-16 05:00:00,5,6,0,-3.7799999999999727,0.0,0.0,Clouds,fall,0,1723,medium
2012-11-16 06:00:00,6,6,0,-3.9499999999999886,0.0,0.0,Mist,fall,0,2532,medium
2012-11-16 07:00:00,7,6,0,-2.6999999999999886,0.0,0.0,Clear,fall,0,3415,medium
2012-11-16 08:00:00,8,6,0,-0.22999999999996135,0.0,0.0,Clear,fall,0,3620,high
2012-11-16 09:00:00,9,6,0,-1.1899999999999977,0.0,0.0,Clouds,fall,0,2760,medium
2012-11-16 10:00:00,10,6,0,1.7200000000000273,0.0,0.0,Clear,fall,0,2642,medium
2012-11-16 11:00:00,11,6,0,2.2000000000000455,0.0,4.01,Snow,fall,0,1446,low
2012-11-16 12:00:00,12,6,0,4.28000000000003,0.0,1.6,Snow,fall,0,2151,medium
2012-11-16 13:00:00,13,6,0,3.9700000000000273,0.0,0.0,Clear,fall,0,3207,medium
2012-11-16 14:00:00,14,6,0,4.470000000000027,0.0,0.0,Clouds,fall,0,3179,medium
2012-11-16 15:00:00,15,6,0,4.580000000000041,0.0,0.0,Clouds,fall,0,4002,high
2012-11-16 16:00:00,16,6,0,3.4600000000000364,0.0,0.0,Mist,fall,0,3866,high
2012-11-16 17:00:00,17,6,0,5.78000000000003,0.0,0.0,Clear,fall,0,4282,high
2012-11-16 18:00:00,18,6,0,4.430000000000007,0.71,0.0,Rain,fall,0,3061,medium
2012-11-16 19:00:00,19,6,0,-2.069999999999993,0.0,0.0,Clouds,fall,0,2574,medium
2012-11-16 20:00:00,20,6,0,5.220000000000027,0.0,0.0,Clouds,fall,0,1639,medium
2012-11-16 21:00:00,21,6,0,-0.6999999999999886,0.0,0.0,Clouds,fall,0,803,low
2012-11-16 22:00:00,22,6,0,1.2300000000000182,0.0,0.0,Clear,fall,0,1366,low
2012-11-16 23:00:00,23,6,0,-2.3899999999999864,0.0,0.0,Clear,fall,0,903,low
2012-11-17 00:00:00,0,7,1,-0.9099999999999682,0.0,0.0,Clouds,fall,0,432,low
2012-11-17 01:00:00,1,7,1,-4.819999999999993,0.0,0.0,Clear,fall,0,652,low
2012-11-17 02:00:00,2,7,1,-5.729999999999961,0.0,0.0,Clouds,fall,0,845,low
2012-11-17 03:00:00,3,7,1,-4.349999999999966,0.0,0.0,Clear,fall,0,641,low
2012-11-17 04:00:00,4,7,1,-3.2799999999999727,0.0,0.0,Clouds,fall,0,1007,low
2012-11-17 05:00:00,5,7,1,-4.7999999999999545,0.0,0.0,Clouds,fall,0,1150,low
2012-11-17 06:00:00,6,7,1,-0.7099999999999795,0.0,0.0,Clear,fall,0,1413,low
2012-11-17 07:00:00,7,7,1,-3.579999999999984,0.0,0.0,Clear,fall,0,1406,low
2012-11-17 08:00:00,8,7,1,-4.449999999999989,0.0,0.0,Clear,fall,0,1417,low
2012-11-17 09:00:00,9,7,1,-0.7399999999999523,0.95,0.0,Rain,fall,0,1691,medium
2012-11-17 10:00:00,10,7,1,2.0500000000000114,0.0,0.0,Clear,fall,0,1855,medium
2012-11-17 11:00:00,11,7,1,2.1000000000000227,0.0,0.0,Clouds,fall,0,2122,medium
2012-11-17 12:00:00,12,7,1,2.5600000000000023,0.0,0.0,Clear,fall,0,2785,medium
2012-11-17 13:00:00,13,7,1,2.2000000000000455,0.0,0.0,Clouds,fall,0,2498,medium
2012-11-17 14:00:00,14,7,1,3.670000000000016,0.0,0.0,Clear,fall,0,2586,medium
2012-11-17 15:00:00,15,7,1,2.57000000000005,0.0,0.0,Clear,fall,0,2391,medium
2012-11-17 16:00:00,16,7,1,2.8100000000000023,0.0,0.0,Clouds,fall,0,1912,medium
2012-11-17 17:00:00,17,7,1,4.020000000000039,0.0,0.0,Clear,fall,0,1816,medium
2012-11-17 18:00:00,18,7,1,3.8600000000000136,0.0,4.75,Snow,fall,0,1192,low
2012-11-17 19:00:00,19,7,1,3.2900000000000205,6.5,0.0,Rain,fall,0,1243,low
2012-11-17 20:00:00,20,7,1,1.8400000000000318,0.0,0.0,Clear,fall,0,1056,low
2012-11-17 21:00:00,21,7,1,0.7600000000000477,0.88,0.0,Rain,fall,0,1055,low
2012-11-17 22:00:00,22,7,1,0.22000000000002728,0.0,0.0,Clouds,fall,0,953,low
2012-11-17 23:00:00,23,7,1,-3.099999999999966,0.0,0.0,Clouds,fall,0,1033,low
2012-11-18 00:00:00,0,1,1,0.5500000000000114,0.0,0.0,Clouds,fall,0,692,low
2012-11-18 01:00:00,1,1,1,1.5100000000000477,0.0,0.0,Mist,fall,0,974,low
2012-11-18 02:00:00,2,1,1,-6.069999999999993,0.0,0.0,Clear,fall,0,930,low
2012-11-18 03:00:00,3,1,1,-3.25,0.0,0.0,Clear,fall,0,991,low
2012-11-18 04:00:00,4,1,1,-4.329999999999984,0.0,0.0,Clouds,fall,0,1061,low
2012-11-18 05:00:00,5,1,1,-2.3700000000000045,0.0,0.0,Clear,fall,0,1032,low
2012-11-18 06:00:00,6,1,1,-2.8100000000000023,0.0,0.0,Clouds,fall,0,1542,medium
2012-11-18 07:00:00,7,1,1,-4.17999999999995,0.0,0.0,Mist,fall,0,1668,medium
2012-11-18 08:00:00,8,1,1,0.4600000000000364,0.0,0.0,Clear,fall,0,1163,low
2012-11-18 09:00:00,9,1,1,3.1899999999999977,0.0,0.0,Clouds,fall,0,1413,low
2012-11-18 10:00:00,10,1,1,-2.4599999999999795,0.0,0.0,Clouds,fall,0,1932,medium
2012-11-18 11:00:00,11,1,1,0.28000000000002956,5.87,0.0,Rain,fall,0,2134,medium
2012-11-18 12:00:00,12,1,1,3.990000000000009,7.55,0.0,Rain,fall,0,2276,medium
2012-11-18 13:00:00,13,1,1,2.8700000000000045,0.0,0.0,Clear,fall,0,2448,medium
2012-11-18 14:00:00,14,1,1,0.6899999999999977,0.0,0.0,Clear,fall,0,2385,medium
2012-11-18 15:00:00,15,1,1,4.240000000000009,0.45,0.0,Rain,fall,0,1721,medium
2012-11-18 16:00:00,16,1,1,7.400000000000034,4.38,0.0,Rain,fall,0,1844,medium
2012-11-18 17:00:00,17,1,1,4.400000000000034,0.0,0.0,Clear,fall,0,1966,medium
2012-11-18 18:00:00,18,1,1,3.430000000000007,0.0,0.0,Clouds,fall,0,1548,medium
2012-11-18 19:00:00,19,1,1,2.3799999999999955,0.0,0.0,Clear,fall,0,1287,low
2012-11-18 20:00:00,20,1,1,-0.18999999999999773,0.0,3.6,Snow,fall,0,417,low
2012-11-18 21:00:00,21,1,1,3.340000000000032,0.0,0.0,Clouds,fall,0,1339,low
2012-11-18 22:00:00,22,1,1,-3.4799999999999613,0.0,0.0,Clouds,fall,0,720,low
2012-11-18 23:00:00,23,1,1,-2.3100000000000023,0.0,1.91,Snow,fall,0,940,low
2012-11-19 00:00:00,0,2,0,-2.1399999999999864,3.63,0.0,Rain,fall,0,775,low
2012-11-19 01:00:00,1,2,0,-2.1999999999999886,0.0,0.0,Clear,fall,0,803,low
2012-11-19 02:00:00,2,2,0,-6.149999999999977,0.0,0.0,Mist,fall,0,576,low
2012-11-19 03:00:00,3,2,0,-5.409999999999968,0.0,0.0,Clouds,fall,0,845,low
2012-11-19 04:00:00,4,2,0,-3.6999999999999886,2.96,0.0,Rain,fall,0,1141,low
2012-11-19 05:00:00,5,2,0,-5.739999999999952,0.0,0.0,Clear,fall,0,2126,medium
2012-11-19 06:00:00,6,2,0,-1.5600000000000023,0.0,0.0,Mist,fall,0,2495,medium
2012-11-19 07:00:00,7,2,0,-0.12000000000000455,0.0,0.0,Clear,fall,0,3475,medium
2012-11-19 08:00:00,8,2,0,0.8400000000000318,0.0,0.49,Snow,fall,0,2257,medium
2012-11-19 09:00:00,9,2,0,-4.7999999999999545,0.0,0.0,Clear,fall,0,2677,medium
2012-11-19 10:00:00,10,2,0,1.57000000000005,0.0,0.0,Clear,fall,0,2617,medium
2012-11-19 11:00:00,11,2,0,3.5,0.0,0.0,Clear,fall,0,2433,medium
2012-11-19 12:00:00,12,2,0,4.28000000000003,0.0,0.0,Clear,fall,0,2882,medium
2012-11-19 13:00:00,13,2,0,3.7100000000000364,0.0,0.0,Clouds,fall,0,3305,medium
2012-11-19 14:00:00,14,2,0,2.240000000000009,0.0,0.0,Clouds,fall,0,3570,high
2012-11-19 15:00:00,15,2,0,6.400000000000034,0.0,0.0,Clear,fall,0,4047,high
2012-11-19 16:00:00,16,2,0,1.1100000000000136,0.0,0.0,Clear,fall,0,4155,high
2012-11-19 17:00:00,17,2,0,5.7000000000000455,0.0,0.0,Clear,fall,0,4506,high
2012-11-19 18:00:00,18,2,0,4.7000000000000455,0.0,0.0,Mist,fall,0,3453,medium
2012-11-19 19:00:00,19,2,0,1.7300000000000182,0.0,0.0,Mist,fall,0,2186,medium
2012-11-19 20:00:00,20,2,0,-0.92999999999995,0.0,0.0,Clouds,fall,0,1843,medium
2012-11-19 21:00:00,21,2,0,2.650000000000034,0.0,4.43,Snow,fall,0,1004,low
2012-11-19 22:00:00,22,2,0,-2.9399999999999977,0.0,1.76,Snow,fall,0,989,low
2012-11-19 23:00:00,23,2,0,0.7300000000000182,0.0,0.0,Clear,fall,0,841,low
2012-11-20 00:00:00,0,3,0,-1.099999999999966,0.0,0.0,Clear,fall,0,601,low
2012-11-20 01:00:00,1,3,0,-1.079999999999984,0.0,0.0,Clear,fall,0,927,low
2012-11-20 02:00:00,2,3,0,-5.3799999999999955,0.0,0.0,Clear,fall,0,850,low
2012-11-20 03:00:00,3,3,0,-4.46999999999997,0.0,0.0,Clear,fall,0,1100,low
2012-11-20 04:00:00,4,3,0,-4.189999999999998,0.0,0.0,Clouds,fall,0,1203,low
2012-11-20 05:00:00,5,3,0,-2.7899999999999636,0.0,0.0,Clear,fall,0,1769,medium
2012-11-20 06:00:00,6,3,0,-1.7299999999999613,0.0,0.0,Clear,fall,0,3009,medium
2012-11-20 07:00:00,7,3,0,-4.67999999999995,0.0,0.0,Clouds,fall,0,3153,medium
2012-11-20 08:00:00,8,3,0,-2.7299999999999613,0.0,0.0,Mist,fall,0,3129,medium
2012-11-20 09:00:00,9,3,0,1.660000000000025,0.0,0.0,Clouds,fall,0,2929,medium
2012-11-20 10:00:00,10,3,0,4.480000000000018,0.0,0.0,Clouds,fall,0,2538,medium
2012-11-20 11:00:00,11,3,0,5.340000000000032,0.0,0.0,Clear,fall,0,2320,medium
2012-11-20 12:00:00,12,3,0,1.4399999999999977,0.0,0.0,Clear,fall,0,3059,medium
2012-11-20 13:00:00,13,3,0,3.890000000000043,0.0,0.0,Clear,fall,0,3082,medium
2012-11-20 14:00:00,14,3,0,0.8400000000000318,0.0,0.0,Clear,fall,0,3501,high
2012-11-20 15:00:00,15,3,0,7.490000000000009,0.0,0.0,Clear,fall,0,3931,high
2012-11-20 16:00:00,16,3,0,1.9500000000000455,0.0,0.0,Clear,fall,0,4015,high
2012-11-20 17:00:00,17,3,0,7.470000000000027,3.31,0.0,Rain,fall,0,3952,high
2012-11-20 18:00:00,18,3,0,3.7200000000000273,0.0,0.0,Clear,fall,0,3622,high
2012-11-20 19:00:00,19,3,0,0.6700000000000159,0.0,0.0,Clear,fall,0,2695,medium
2012-11-20 20:00:00,20,3,0,2.920000000000016,0.0,0.0,Clear,fall,0,1488,low
2012-11-20 21:00:00,21,3,0,0.9900000000000091,0.0,0.0,Clear,fall,0,932,low
2012-11-20 22:00:00,22,3,0,0.08000000000004093,0.0,0.0,Clouds,fall,0,1124,low
2012-11-20 23:00:00,23,3,0,-1.2399999999999523,0.0,0.53,Snow,fall,0,514,low
2012-11-21 00:00:00,0,4,0,-2.009999999999991,3.61,0.0,Rain,fall,0,623,low
2012-11-21 01:00:00,1,4,0,-4.399999999999977,6.87,0.0,Rain,fall,0,696,low
2012-11-21 02:00:00,2,4,0,-1.92999999999995,0.0,0.0,Clouds,fall,0,832,low
2012-11-21 03:00:00,3,4,0,-0.40999999999996817,0.0,0.0,Clear,fall,0,604,low
2012-11-21 04:00:00,4,4,0,-2.5600000000000023,5.96,0.0,Rain,fall,0,834,low
2012-11-21 05:00:00,5,4,0,-5.779999999999973,0.0,0.0,Clear,fall,0,1454,low
2012-11-21 06:00:00,6,4,0,-3.319999999999993,0.0,0.0,Clear,fall,0,2941,medium
2012-11-21 07:00:00,7,4,0,-0.44999999999998863,2.16,0.0,Rain,fall,0,2790,medium
2012-11-21 08:00:00,8,4,0,-1.42999999999995,0.0,0.0,Clouds,fall,0,3294,medium
2012-11-21 09:00:00,9,4,0,2.82000000000005,0.0,0.0,Clouds,fall,0,2737,medium
2012-11-21 10:00:00,10,4,0,2.7700000000000387,0.0,0.0,Clear,fall,0,2269,medium
2012-11-21 11:00:00,11,4,0,0.010000000000047748,0.0,2.94,Snow,fall,0,1463,low
2012-11-21 12:00:00,12,4,0,4.78000000000003,0.0,1.87,Snow,fall,0,1821,medium
2012-11-21 13:00:00,13,4,0,6.170000000000016,0.0,0.0,Mist,fall,0,2988,medium
2012-11-21 14:00:00,14,4,0,6.28000000000003,0.0,0.0,Clear,fall,0,3265,medium
2012-11-21 15:00:00,15,4,0,3.840000000000032,0.0,0.0,Haze,fall,0,3614,high
2012-11-21 16:00:00,16,4,0,3.9600000000000364,0.0,0.0,Clouds,fall,0,4213,high
2012-11-21 17:00:00,17,4,0,3.090000000000032,0.0,0.0,Clear,fall,0,4253,high
2012-11-21 18:00:00,18,4,0,-0.7299999999999613,0.0,0.0,Clouds,fall,0,3723,high
2012-11-21 19:00:00,19,4,0,3.230000000000018,0.0,0.0,Clouds,fall,0,2437,medium
2012-11-21 20:00:00,20,4,0,1.910000000000025,0.0,0.0,Clear,fall,0,1984,medium
2012-11-21 21:00:00,21,4,0,-1.9599999999999795,3.49,0.0,Rain,fall,0,728,low
2012-11-21 22:00:00,22,4,0,-3.6899999999999977,0.0,0.0,Clear,fall,0,903,low
2012-11-21 23:00:00,23,4,0,-3.5600000000000023,0.0,0.0,Clear,fall,0,1196,low
2012-11-22 00:00:00,0,5,0,-2.9399999999999977,0.0,0.0,Clear,fall,1,1528,medium
2012-11-22 01:00:00,1,5,0,-3.3799999999999955,0.0,0.0,Clear,fall,0,888,low
2012-11-22 02:00:00,2,5,0,-7.089999999999975,0.0,0.0,Clear,fall,0,536,low
2012-11-22 03:00:00,3,5,0,-3.7999999999999545,4.0,0.0,Rain,fall,0,850,low
2012-11-22 04:00:00,4,5,0,-3.829999999999984,0.0,0.0,Clouds,fall,0,1163,low
2012-11-22 05:00:00,5,5,0,-2.92999999999995,0.0,0.0,Clear,fall,0,1767,medium
2012-11-22 06:00:00,6,5,0,0.1500000000000341,0.0,0.0,Clear,fall,0,3046,medium
2012-11-22 07:00:00,7,5,0,-3.0600000000000023,0.0,0.0,Clouds,fall,0,3801,high
2012-11-22 08:00:00,8,5,0,-2.9799999999999613,0.0,0.0,Clear,fall,0,3540,high
2012-11-22 09:00:00,9,5,0,-0.22999999999996135,0.8,0.0,Rain,fall,0,2082,medium
2012-11-22 10:00:00,10,5,0,1.6400000000000432,0.0,1.59,Snow,fall,0,1879,medium
2012-11-22 11:00:00,11,5,0,1.1200000000000045,0.0,1.66,Snow,fall,0,1524,medium
2012-11-22 12:00:00,12,5,0,0.2300000000000182,0.0,0.0,Clouds,fall,0,2803,medium
2012-11-22 13:00:00,13,5,0,5.680000000000007,0.0,0.0,Clear,fall,0,3307,medium
2012-11-22 14:00:00,14,5,0,5.25,0.0,0.0,Clear,fall,0,3462,medium
2012-11-22 15:00:00,15,5,0,0.10000000000002274,0.0,0.0,Clouds,fall,0,3832,high
2012-11-22 16:00:00,16,5,0,6.910000000000025,0.0,0.0,Clear,fall,0,4724,high
2012-11-22 17:00:00,17,5,0,3.2600000000000477,0.0,0.0,Clear,fall,0,4490,high
2012-11-22 18:00:00,18,5,0,2.7800000000000296,0.0,4.48,Snow,fall,0,2160,medium
2012-11-22 19:00:00,19,5,0,0.22000000000002728,0.0,0.0,Clear,fall,0,2489,medium
2012-11-22 20:00:00,20,5,0,0.910000000000025,0.0,0.0,Clear,fall,0,1744,medium
2012-11-22 21:00:00,21,5,0,-0.4399999999999977,0.0,0.0,Clear,fall,0,1434,low
2012-11-22 22:00:00,22,5,0,-0.9099999999999682,0.0,0.0,Mist,fall,0,907,low
2012-11-22 23:00:00,23,5,0,-2.6399999999999864,0.0,2.03,Snow,fall,0,296,low
2012-11-23 00:00:00,0,6,0,-3.2799999999999727,0.0,0.0,Clouds,fall,0,628,low
2012-11-23 01:00:00,1,6,0,-4.949999999999989,0.0,0.0,Clouds,fall,0,1258,low
2012-11-23 02:00:00,2,6,0,-8.779999999999973,0.0,0.0,Clear,fall,0,978,low
2012-11-23 03:00:00,3,6,0,-5.689999999999998,0.0,0.0,Clear,fall,0,492,low
2012-11-23 04:00:00,4,6,0,-1.009999999999991,0.0,0.0,Clear,fall,0,1376,low
2012-11-23 05:00:00,5,6,0,-3.319999999999993,6.45,0.0,Rain,fall,0,1501,medium
2012-11-23 06:00:00,6,6,0,-6.449999999999989,0.0,0.0,Clear,fall,0,2929,medium
2012-11-23 07:00:00,7,6,0,-0.7199999999999704,2.23,0.0,Rain,fall,0,2723,medium
2012-11-23 08:00:00,8,6,0,-1.349999999999966,0.0,0.0,Haze,fall,0,3025,medium
2012-11-23 09:00:00,9,6,0,-3.339999999999975,0.0,0.0,Mist,fall,0,2066,medium
2012-11-23 10:00:00,10,6,0,2.5500000000000114,0.0,0.0,Clouds,fall,0,2426,medium
2012-11-23 11:00:00,11,6,0,0.4800000000000182,0.0,0.0,Clouds,fall,0,2973,medium
2012-11-23 12:00:00,12,6,0,5.140000000000043,0.0,0.0,Clear,fall,0,2906,medium
2012-11-23 13:00:00,13,6,0,2.920000000000016,0.0,0.0,Clouds,fall,0,3338,medium
2012-11-23 14:00:00,14,6,0,5.480000000000018,0.0,0.0,Clouds,fall,0,3511,high
2012-11-23 15:00:00,15,6,0,4.520000000000039,0.0,4.8,Snow,fall,0,2088,medium
2012-11-23 16:00:00,16,6,0,5.090000000000032,0.0,0.0,Clouds,fall,0,4442,high
2012-11-23 17:00:00,17,6,0,-0.029999999999972715,0.0,0.0,Clear,fall,0,4642,high
2012-11-23 18:00:00,18,6,0,5.400000000000034,0.0,0.0,Clear,fall,0,3362,medium
2012-11-23 19:00:00,19,6,0,1.4300000000000068,0.0,0.0,Clear,fall,0,2727,medium
2012-11-23 20:00:00,20,6,0,3.0500000000000114,5.58,0.0,Rain,fall,0,1573,medium
2012-11-23 21:00:00,21,6,0,2.5200000000000387,0.0,0.0,Clear,fall,0,1186,low
2012-11-23 22:00:00,22,6,0,-2.079999999999984,0.0,0.0,Clear,fall,0,915,low
2012-11-23 23:00:00,23,6,0,-2.17999999999995,0.0,0.0,Clear,fall,0,860,low
2012-11-24 00:00:00,0,7,1,-0.7299999999999613,0.0,0.0,Fog,fall,0,902,low
2012-11-24 01:00:00,1,7,1,-6.6299999999999955,0.0,0.0,Clouds,fall,0,790,low
2012-11-24 02:00:00,2,7,1,-5.6200000000000045,0.0,0.0,Clear,fall,0,446,low
2012-11-24 03:00:00,3,7,1,-4.3799999999999955,0.0,0.0,Clouds,fall,0,760,low
2012-11-24 04:00:00,4,7,1,-7.589999999999975,0.0,0.0,Clear,fall,0,983,low
2012-11-24 05:00:00,5,7,1,-1.8199999999999932,0.0,0.0,Fog,fall,0,555,low
2012-11-24 06:00:00,6,7,1,-3.669999999999959,0.0,0.0,Clear,fall,0,1026,low
2012-11-24 07:00:00,7,7,1,-2.7399999999999523,0.0,0.0,Clouds,fall,0,1628,medium
2012-11-24 08:00:00,8,7,1,0.5900000000000318,0.0,0.0,Clouds,fall,0,1682,medium
2012-11-24 09:00:00,9,7,1,-0.45999999999997954,0.0,0.0,Clear,fall,0,1769,medium
2012-11-24 10:00:00,10,7,1,3.6899999999999977,0.0,0.0,Clear,fall,0,2409,medium
2012-11-24 11:00:00,11,7,1,3.0500000000000114,4.25,0.0,Rain,fall,0,2537,medium
2012-11-24 12:00:00,12,7,1,2.07000000000005,0.0,0.0,Clear,fall,0,2067,medium
2012-11-24 13:00:00,13,7,1,1.8500000000000227,0.0,0.0,Clouds,fall,0,2674,medium
2012-11-24 14:00:00,14,7,1,1.6299999999999955,0.0,0.0,Clear,fall,0,2934,medium
